=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2020.12.21 16:21:41 =~=~=~=~=~=~=~=~=~=~=~=
Adafruit MPU6050 test!
MPU6050 Found!
Accelerometer range set to: +-8G
-0.90 -0.08 0.28 5.26 77
-0.85 -0.18 0.47 5.23 36
-0.34 -0.15 0.66 5.20 15
0.23 0.01 0.79 5.15 63
0.49 0.07 0.85 5.07 96
0.72 -0.00 0.87 4.97 123
0.84 -0.19 0.86 4.84 143
0.95 -0.16 0.83 4.69 159
0.74 -0.07 0.79 4.54 167
0.80 0.04 0.74 4.34 176
1.22 0.07 0.67 4.11 184
1.51 0.11 0.56 3.85 185
1.50 -0.14 0.38 3.56 163
1.62 -0.20 0.04 3.18 101
1.48 -0.16 -0.21 2.85 53
1.25 0.09 -0.40 2.52 20
1.40 0.05 -0.55 2.17 2
1.65 -0.13 -0.66 1.82 15
1.70 -0.16 -0.73 1.45 16
1.13 0.03 -0.76 1.09 11
0.85 0.20 -0.72 0.74 2
0.76 0.16 -0.66 0.33 28
0.85 -0.04 -0.59 0.06 54
1.05 -0.13 -0.53 -0.27 81
1.17 -0.14 -0.50 -0.61 102
1.34 -0.16 -0.52 -0.96 114
1.43 -0.04 -0.54 -1.31 125
1.43 0.00 -0.58 -1.67 132
1.16 0.11 -0.62 -2.03 135
1.58 0.05 -0.68 -2.40 136
2.22 -0.08 -0.86 -2.87 117
1.44 -0.09 -1.01 -3.26 89
1.31 -0.11 -1.13 -3.64 68
1.16 -0.09 -1.22 -4.02 49
0.67 0.03 -1.30 -4.37 25
0.71 -0.23 -1.38 -4.70 1
0.39 -0.22 -1.46 -4.99 28
0.40 -0.06 -1.54 -5.26 59
0.51 0.39 -1.61 -5.56 85
-0.02 0.11 -1.65 -5.76 113
0.29 -0.08 -1.62 -5.94 116
-0.07 -0.02 -1.51 -6.08 102
-0.39 -0.14 -1.34 -6.18 79
-0.13 -0.19 -1.15 -6.25 40
-0.22 -0.29 -0.98 -6.30 9
0.11 -0.26 -0.86 -6.34 15
0.30 -0.10 -0.78 -6.38 33
0.36 -0.08 -0.74 -6.41 42
0.55 -0.01 -0.73 -6.44 47
0.44 0.09 -0.73 -6.46 45
0.42 0.12 -0.76 -6.49 37
0.25 0.01 -0.80 -6.50 22
0.18 -0.11 -0.83 -6.51 7
0.23 -0.14 -0.87 -6.51 9
0.33 -0.09 -0.93 -6.50 30
0.18 -0.06 -1.00 -6.47 55
0.03 -0.04 -1.04 -6.45 77
0.07 -0.03 -1.06 -6.40 92
-0.07 -0.07 -1.08 -6.33 109
-0.03 -0.05 -1.08 -6.26 122
-0.41 -0.12 -1.05 -6.15 132
-0.83 -0.13 -0.95 -6.02 128
-1.17 -0.16 -0.81 -5.86 117
-1.11 -0.12 -0.63 -5.63 94
-1.12 -0.10 -0.48 -5.42 77
-1.02 -0.06 -0.33 -5.18 58
-0.87 -0.05 -0.22 -4.94 43
-0.70 -0.08 -0.14 -4.68 36
-0.58 -0.10 -0.10 -4.43 36
-0.54 -0.12 -0.10 -4.17 46
-0.53 -0.11 -0.12 -3.91 61
-0.67 -0.08 -0.14 -3.65 78
-0.73 -0.06 -0.14 -3.32 93
-1.00 -0.08 -0.12 -3.04 105
-1.05 -0.03 -0.07 -2.74 111
-0.97 -0.08 -0.03 -2.50 115
-1.03 -0.11 0.01 0.31 208
-0.96 -0.10 0.06 0.32 199
-0.67 -0.05 0.11 0.64 196
-0.31 -0.08 0.13 0.94 194
-0.98 -0.21 0.14 1.32 207
-2.26 -0.06 0.25 1.66 210
-2.23 -0.27 0.44 2.03 187
-2.03 -0.37 0.60 2.42 168
-1.85 0.05 0.77 2.82 145
-1.95 0.04 0.96 3.23 115
-2.08 0.02 1.19 3.64 75
-1.54 -0.11 1.43 4.06 21
-1.12 0.05 1.58 4.53 14
-0.93 -0.33 1.69 4.90 45
-0.87 -0.29 1.76 5.25 69
-0.79 -0.06 1.81 5.57 87
0.11 0.05 1.80 5.85 106
0.10 -0.06 1.76 6.08 114
0.66 -0.06 1.65 6.25 113
0.41 -0.30 1.47 6.39 86
0.27 -0.56 1.28 6.47 53
0.13 -0.48 1.12 6.56 24
0.09 -0.36 1.00 6.62 2
0.17 -0.03 0.89 6.65 14
0.31 0.29 0.78 6.66 30
-0.27 0.46 0.73 6.67 41
-0.65 0.33 0.76 6.68 36
-0.49 -0.04 0.82 6.69 19
-0.34 -0.27 0.88 6.69 1
-0.29 -0.24 0.96 6.68 27
-0.02 -0.04 1.04 6.66 60
0.35 0.06 1.09 6.62 91
0.65 -0.04 1.10 6.56 114
0.62 -0.01 1.06 6.45 126
0.44 -0.09 1.02 6.33 132
0.83 -0.05 0.99 6.17 149
1.44 -0.02 0.92 5.98 164
1.24 -0.01 0.77 5.75 149
1.36 -0.12 0.56 5.45 124
1.44 -0.16 0.36 5.17 96
1.10 -0.17 0.20 4.87 74
0.92 -0.13 0.10 4.56 63
0.94 -0.09 0.03 4.25 59
1.17 -0.02 -0.05 -0.32 206
1.34 0.02 -0.13 -0.66 203
1.25 0.00 -0.22 -1.01 197
1.42 -0.03 -0.27 -1.44 208
1.74 -0.05 -0.32 -1.82 219
2.00 0.04 -0.42 -2.21 220
2.35 0.08 -0.66 -2.64 183
2.41 0.08 -0.96 -3.08 130
1.62 0.37 -1.24 -3.52 69
1.12 0.53 -1.42 -3.94 25
0.91 0.15 -1.54 -4.34 8
0.92 -0.28 -1.59 -4.63 28
1.21 -0.64 -1.61 -5.06 27
1.03 -0.60 -1.64 -5.40 37
1.40 -0.43 -1.68 -5.73 43
0.46 -0.05 -1.70 -6.03 56
0.51 -0.26 -1.69 -6.30 62
0.05 -0.01 -1.62 -6.53 59
-0.52 0.03 -1.50 -6.72 52
-0.27 0.13 -1.34 -6.86 27
-0.03 -0.06 -1.21 -7.01 4
0.19 0.08 -1.13 -7.11 9
0.08 0.21 -1.07 -7.19 13
-0.07 0.21 -1.03 -7.25 13
-0.14 0.03 -0.99 -7.29 11
-0.01 0.14 -0.96 -7.30 9
0.23 0.07 -0.96 -7.31 2
0.79 -0.05 -0.99 -7.32 3
0.88 -0.14 -1.02 -7.34 7
0.59 -0.23 -1.00 -7.36 4
0.61 -0.30 -0.97 -7.37 4
0.64 -0.34 -0.95 -7.38 9
0.62 -0.14 -0.95 -7.39 7
0.56 -0.12 -1.00 -7.40 6
0.19 -0.03 -1.04 -7.39 25
0.22 -0.02 -1.09 -7.38 46
0.09 0.02 -1.12 -7.35 65
-0.06 0.00 -1.15 -7.29 86
0.04 0.01 -1.17 -7.23 104
-0.25 0.08 -1.19 -7.14 124
-0.57 -0.01 -1.14 -7.03 132
-0.87 -0.11 -1.03 -6.89 128
-0.93 -0.18 -0.89 -6.71 115
-0.84 -0.15 -0.75 -6.52 97
-0.85 -0.16 -0.63 -6.31 86
-0.73 -0.16 -0.53 -6.03 78
-0.81 -0.13 -0.43 -5.79 69
-0.80 -0.11 -0.32 -5.53 55
-0.82 -0.11 -0.21 -5.27 43
-0.62 -0.10 -0.15 -5.00 37
-0.55 -0.10 -0.13 -4.78 41
-0.55 -0.12 -0.15 -4.51 55
-0.61 -0.12 -0.16 -4.24 70
-0.63 -0.11 -0.16 -3.96 83
-0.55 -0.10 -0.16 -3.62 97
-0.63 -0.10 -0.18 -3.33 113
-0.71 -0.07 -0.18 -3.04 128
-0.93 -0.09 -0.14 -2.74 134
-1.31 0.01 -0.05 -2.43 130
-1.23 0.01 0.08 -2.10 116
-1.14 -0.15 0.17 -1.76 107
-1.10 -0.20 0.23 -1.42 107
-1.44 -0.26 0.28 -0.99 116
-1.68 -0.31 0.38 -0.63 112
-1.41 -0.17 0.53 -0.25 87
-1.04 -0.02 0.62 0.12 72
-0.68 -0.04 0.68 0.48 62
-1.16 0.24 0.75 0.83 53
-1.41 0.36 0.87 1.19 36
-1.14 0.08 0.99 1.47 9
-1.21 0.11 1.06 1.82 0
-0.71 -0.13 1.09 2.21 5
-0.44 -0.35 1.09 2.52 9
-0.86 0.04 1.06 2.81 2
-0.87 -0.21 1.06 3.10 4
-0.78 -0.20 1.04 3.37 13
-0.45 0.06 0.97 3.63 29
-0.29 0.03 0.92 3.87 39
-0.41 -0.04 0.88 4.04 45
-0.70 -0.19 0.87 4.30 50
-0.75 -0.51 0.87 4.50 53
-0.55 -0.63 0.86 4.70 58
-0.53 -0.29 0.85 4.88 60
-0.81 0.01 0.85 5.06 63
-0.97 0.08 0.92 5.24 51
-0.57 0.07 1.00 5.41 28
-0.33 0.00 1.05 5.57 8
-0.14 0.15 1.11 5.70 15
-0.09 0.35 1.17 5.83 42
-0.26 0.23 1.27 5.90 79
-0.27 0.12 1.38 5.97 119
0.11 -0.14 1.44 6.01 152
0.53 -0.31 1.44 6.01 175
1.12 0.01 1.34 5.97 182
1.28 0.01 1.07 5.88 139
1.30 -0.12 0.78 5.75 90
1.04 -0.25 0.55 5.57 52
0.81 -0.26 0.39 5.40 27
0.89 -0.17 0.27 5.21 12
0.94 -0.06 0.18 5.00 2
0.79 0.00 0.11 4.79 0
0.66 0.02 0.10 4.57 8
0.67 -0.02 0.13 4.34 29
0.61 -0.04 0.16 4.15 48
0.61 -0.04 0.19 3.91 67
0.63 -0.02 0.22 3.62 89
0.60 -0.04 0.24 3.37 107
0.71 -0.04 0.25 3.11 125
0.83 -0.05 0.25 2.84 141
0.96 -0.09 0.21 2.55 148
0.92 -0.09 0.16 2.26 150
1.33 -0.16 0.06 1.95 146
1.70 -0.01 -0.10 1.62 130
1.82 0.04 -0.27 1.19 111
1.88 0.09 -0.46 0.82 87
1.70 0.12 -0.63 0.43 62
1.50 0.47 -0.73 0.04 51
1.45 0.34 -0.81 -0.35 44
1.48 -0.04 -0.89 -0.74 37
1.05 -0.05 -0.95 -1.05 25
0.82 -0.15 -1.00 -1.42 16
0.75 -0.32 -1.03 -1.78 11
0.45 -0.20 -1.02 -2.17 12
0.55 -0.03 -0.97 -2.48 23
1.02 -0.23 -0.93 -2.79 40
1.18 -0.12 -0.92 -3.09 54
1.00 -0.05 -0.89 -3.39 69
1.00 -0.25 -0.87 -3.68 80
1.07 -0.08 -0.86 -3.97 91
1.06 0.08 -0.86 -4.26 102
0.90 0.00 -0.88 -4.60 103
1.10 -0.12 -0.93 -4.88 99
1.16 -0.00 -1.00 -5.16 87
1.03 -0.16 -1.08 -5.43 70
1.25 0.06 -1.21 -5.64 43
1.03 0.28 -1.34 -5.90 11
0.62 0.04 -1.42 -6.14 14
0.68 0.06 -1.46 -6.36 30
0.27 0.14 -1.50 -6.55 53
0.53 0.22 -1.54 -6.76 69
0.07 0.23 -1.61 -6.90 104
-0.06 -0.02 -1.65 -7.00 133
-0.39 -0.06 -1.63 -7.07 151
-0.59 -0.01 -1.47 -7.09 132
-0.66 -0.23 -1.24 -7.08 94
-0.35 -0.40 -1.06 -7.05 62
-0.27 -0.40 -0.92 -6.99 38
-0.27 -0.37 -0.82 -6.91 23
-0.33 -0.27 -0.72 -6.82 12
-0.23 -0.05 -0.64 -6.72 0
-0.14 0.03 -0.56 -6.62 13
-0.08 -0.01 -0.53 -6.53 14
-0.18 -0.04 -0.56 -6.42 0
-0.12 -0.04 -0.60 -6.29 22
-0.03 -0.09 -0.66 -6.16 43
-0.04 -0.07 -0.71 -6.00 66
-0.30 -0.08 -0.74 -5.86 86
-0.56 -0.08 -0.74 -5.69 104
-0.66 -0.10 -0.72 -5.51 117
-0.80 -0.06 -0.69 -5.31 130
-0.97 -0.05 -0.66 -5.08 145
-1.08 -0.11 -0.60 -4.83 152
-1.36 -0.09 -0.49 -4.56 150
-1.43 -0.07 -0.35 -4.26 139
-1.42 -0.21 -0.18 -3.87 117
-1.40 -0.30 -0.03 -3.53 99
-1.41 -0.30 0.14 0.35 197
-1.46 -0.27 0.30 0.71 175
-0.81 -0.17 0.42 1.07 151
-0.49 -0.22 0.44 1.41 151
-1.39 -0.26 0.45 1.77 166
-2.38 0.10 0.62 2.15 152
-1.36 0.04 0.83 2.61 109
-1.29 0.07 0.93 2.98 93
-1.18 0.40 0.99 3.28 84
-1.67 0.02 1.12 3.66 65
-1.49 0.20 1.30 4.03 26
-1.02 -0.05 1.43 4.38 6
-0.38 0.11 1.46 4.70 21
-0.64 -0.44 1.46 5.00 26
-0.66 -0.46 1.47 5.28 35
-0.78 -0.56 1.48 5.59 37
-0.11 -0.55 1.44 5.81 42
0.00 -0.16 1.38 6.01 40
-0.08 0.08 1.33 6.17 39
-0.06 0.11 1.27 6.31 34
-0.31 0.23 1.23 6.43 30
0.19 -0.03 1.20 6.50 38
0.32 -0.08 1.15 6.56 42
0.23 0.11 1.10 6.60 46
0.50 -0.04 1.07 6.60 55
0.14 0.28 1.03 6.58 57
-0.35 0.47 1.02 6.56 60
0.09 0.09 1.03 6.52 75
0.56 -0.22 0.96 6.45 77
0.43 -0.26 0.86 6.36 64
0.24 -0.21 0.79 6.26 57
0.34 -0.09 0.76 6.12 63
0.69 -0.01 0.70 5.99 66
0.85 0.03 0.62 5.86 63
1.00 -0.11 0.54 5.67 63
0.89 -0.18 0.46 5.47 62
0.62 -0.15 0.41 5.26 62
0.43 -0.11 0.38 5.04 68
0.47 -0.05 0.38 4.81 77
0.65 -0.00 0.36 4.58 87
0.94 -0.01 0.32 4.28 98
0.95 -0.05 0.28 4.01 104
0.86 -0.09 0.24 3.73 109
0.86 -0.12 0.20 3.45 117
1.03 -0.10 0.16 3.15 124
1.28 -0.05 0.09 2.83 126
1.61 -0.07 -0.03 2.50 119
1.72 -0.10 -0.18 -0.29 189
1.57 -0.11 -0.31 -0.66 177
1.15 -0.03 -0.41 -1.11 167
1.21 -0.08 -0.44 -1.48 174
1.44 -0.16 -0.51 -1.87 173
1.80 -0.10 -0.67 -2.26 151
1.60 0.04 -0.92 -2.66 100
1.60 0.38 -1.10 -3.06 66
1.61 0.32 -1.24 -3.46 42
1.32 0.23 -1.35 -3.85 21
1.57 -0.22 -1.47 -4.31 1
1.09 -0.32 -1.55 -4.68 18
0.93 0.12 -1.57 -5.03 25
0.72 -0.09 -1.60 -5.35 39
0.07 -0.11 -1.60 -5.64 54
0.23 -0.16 -1.57 -5.89 58
-0.33 0.08 -1.52 -6.09 65
-0.37 0.07 -1.42 -6.26 58
-0.30 -0.08 -1.29 -6.41 41
-0.21 -0.16 -1.16 -6.49 21
0.10 -0.22 -1.04 -6.57 0
0.80 -0.14 -0.97 -6.65 22
0.97 -0.21 -0.98 -6.74 26
0.48 -0.23 -1.00 -6.81 17
0.21 -0.13 -1.00 -6.87 10
0.14 0.08 -0.97 -6.92 9
0.01 0.20 -0.95 -6.95 6
-0.03 0.16 -0.93 -6.96 0
0.24 0.15 -0.96 -6.97 12
0.41 0.12 -1.01 -6.96 32
0.56 0.04 -1.08 -6.96 51
0.40 -0.07 -1.13 -6.94 71
0.20 -0.12 -1.14 -6.92 83
0.10 -0.02 -1.10 -6.88 83
0.04 -0.08 -1.04 -6.83 77
-0.21 -0.16 -0.98 -6.74 72
-0.14 -0.22 -0.90 -6.66 64
-0.32 -0.17 -0.84 -6.56 61
-0.38 -0.10 -0.79 -6.44 62
-0.35 -0.08 -0.75 -6.31 65
-0.28 -0.06 -0.72 -6.16 70
-0.52 -0.04 -0.70 -6.00 81
-0.75 -0.09 -0.65 -5.82 86
-0.68 -0.10 -0.58 -5.63 86
-0.78 -0.10 -0.52 -5.37 88
-0.70 -0.07 -0.47 -5.15 91
-0.63 -0.06 -0.43 -4.91 96
-0.60 -0.06 -0.40 -4.67 102
-0.67 -0.09 -0.36 -4.46 103
-0.82 -0.17 -0.30 -4.20 102
-0.95 -0.17 -0.22 -3.92 99
-0.90 -0.18 -0.14 -3.63 94
-0.82 -0.12 -0.08 -3.28 93
-0.91 -0.07 -0.02 -2.98 94
-0.98 -0.20 0.03 0.31 199
-1.14 -0.05 0.09 0.32 189
-1.30 0.02 0.14 0.65 195
-0.84 -0.06 0.14 0.98 208
-1.07 -0.12 0.09 1.32 238
-2.42 0.10 0.21 1.69 242
-2.49 0.09 0.56 2.17 182
-1.81 -0.22 0.81 2.58 133
-1.62 -0.32 1.00 3.00 99
-2.07 -0.16 1.21 3.42 62
-1.67 0.05 1.43 3.84 17
-1.56 -0.05 1.57 4.25 12
-1.01 -0.11 1.67 4.56 42
-0.64 -0.10 1.71 4.92 59
0.29 -0.08 1.70 5.23 79
-0.06 -0.22 1.67 5.55 84
0.27 -0.24 1.57 5.77 79
-0.18 -0.34 1.41 5.97 48
0.01 -0.19 1.28 6.13 25
-0.15 -0.17 1.20 6.27 13
-0.22 0.12 1.12 6.39 2
0.11 0.40 1.04 6.49 9
-0.31 0.40 0.98 6.57 18
-0.56 0.21 1.00 6.67 11
-0.52 -0.04 1.06 6.74 6
-0.32 -0.20 1.09 6.78 20
0.01 -0.13 1.12 6.82 41
0.11 0.05 1.14 6.83 59
0.30 -0.11 1.11 6.82 69
0.44 -0.36 1.08 6.78 77
0.07 -0.22 1.07 6.72 88
0.10 0.03 1.10 6.65 110
0.70 0.26 1.13 6.53 142
0.95 0.05 1.12 6.39 166
1.26 0.14 1.04 6.21 177
1.54 -0.28 0.85 6.00 157
1.70 -0.33 0.56 5.74 113
1.55 -0.16 0.31 5.46 73
1.36 -0.04 0.14 5.16 49
1.24 -0.06 0.01 4.84 35
1.40 -0.05 -0.12 -0.40 193
1.40 -0.04 -0.25 -0.67 176
0.93 -0.01 -0.33 -1.01 164
0.93 0.05 -0.31 -1.36 182
1.45 0.10 -0.32 -1.71 200
1.90 -0.18 -0.48 -2.09 183
1.86 -0.27 -0.74 -2.47 134
1.77 -0.16 -0.97 -2.87 90
1.38 -0.09 -1.11 -3.26 63
1.20 0.08 -1.23 -3.71 41
0.88 0.24 -1.33 -4.07 15
1.00 -0.10 -1.43 -4.42 9
0.58 -0.33 -1.48 -4.74 30
0.45 0.23 -1.47 -5.03 36
0.05 0.40 -1.42 -5.28 36
-0.59 0.37 -1.35 -5.49 40
-0.12 0.40 -1.23 -5.66 23
0.04 0.02 -1.14 -5.84 8
0.38 -0.01 -1.11 -5.94 5
0.80 -0.19 -1.15 -6.07 17
0.31 -0.47 -1.21 -6.18 39
-0.02 -0.39 -1.15 -6.27 36
0.07 -0.27 -1.07 -6.33 25
0.02 -0.09 -0.99 -6.38 14
-0.08 0.03 -0.93 -6.41 7
-0.06 0.05 -0.86 -6.42 0
0.11 -0.04 -0.81 -6.42 6
-0.08 0.02 -0.77 -6.41 7
0.04 0.04 -0.74 -6.39 8
0.24 -0.13 -0.74 -6.37 6
0.64 -0.03 -0.78 -6.35 2
0.68 -0.08 -0.85 -6.33 19
0.29 -0.16 -0.91 -6.30 40
0.31 -0.18 -0.95 -6.27 56
-0.21 -0.15 -0.99 -6.21 82
-0.77 -0.02 -0.97 -6.13 97
-0.83 0.16 -0.86 -6.02 90
-0.85 0.20 -0.75 -5.89 82
-0.56 0.16 -0.65 -5.73 71
-0.38 0.05 -0.56 -5.57 60
-0.36 -0.02 -0.48 -5.40 50
-0.32 -0.07 -0.41 -5.23 39
-0.34 -0.10 -0.33 -5.08 25
-0.30 -0.13 -0.26 -4.86 16
-0.20 -0.10 -0.23 -4.68 13
-0.14 -0.02 -0.22 -4.50 17
-0.11 0.02 -0.24 -4.33 26
-0.09 -0.01 -0.26 -4.15 36
-0.07 -0.05 -0.29 -3.98 48
-0.09 -0.09 -0.31 -3.81 59
-0.14 -0.10 -0.33 -3.64 70
-0.17 -0.08 -0.34 -3.44 81
-0.38 -0.06 -0.34 -3.26 91
-0.69 -0.04 -0.30 -3.07 94
-0.74 -0.02 -0.24 -2.87 93
-0.79 -0.02 -0.19 -2.66 93
-0.84 -0.01 -0.13 -2.43 93
-1.00 -0.00 -0.07 -2.20 92
-1.03 0.00 0.02 -2.00 83
-0.93 -0.03 0.11 0.26 144
-0.79 -0.06 0.17 0.57 140
-0.62 -0.06 0.23 0.83 131
-0.63 -0.05 0.26 1.08 132
-1.20 -0.02 0.31 1.35 134
-1.39 -0.02 0.48 1.63 106
-1.17 -0.16 0.62 1.91 80
-0.68 0.02 0.73 2.18 54
-0.66 0.01 0.81 2.45 35
-0.84 -0.42 0.90 2.75 16
-0.77 -0.13 0.96 3.00 3
-0.38 -0.25 0.94 3.23 3
-0.53 -0.26 0.90 3.40 13
-0.43 -0.19 0.90 3.60 12
-0.28 -0.11 0.94 3.78 4
-0.18 -0.10 0.96 3.94 17
0.09 -0.01 0.94 4.08 21
0.30 0.00 0.87 4.21 17
0.20 0.07 0.83 4.30 17
-0.25 0.13 0.82 4.37 18
0.08 -0.15 0.81 4.43 27
0.52 -0.08 0.77 4.46 31
0.36 -0.00 0.69 4.47 23
-0.31 0.15 0.66 4.47 16
-0.19 0.23 0.68 4.47 26
0.10 0.24 0.68 4.46 36
0.10 0.09 0.67 4.43 40
0.07 -0.13 0.65 4.39 44
0.01 -0.22 0.64 4.35 47
0.13 -0.17 0.63 4.29 53
0.31 -0.10 0.59 4.23 56
0.39 0.00 0.54 4.14 55
0.43 0.03 0.50 4.04 55
0.41 0.01 0.47 3.93 59
0.45 -0.06 0.44 3.79 65
0.64 -0.08 0.41 3.68 70
0.87 -0.06 0.37 3.52 77
1.04 -0.05 0.33 3.34 85
0.99 -0.03 0.26 3.14 87
1.05 -0.10 0.18 2.93 84
1.04 -0.17 0.07 2.70 72
0.77 -0.18 -0.03 2.46 57
0.64 -0.10 -0.12 -0.24 129
0.63 -0.02 -0.19 -0.52 119
0.46 0.00 -0.23 -0.76 114
0.67 -0.01 -0.23 -0.99 122
0.66 -0.01 -0.23 -1.23 129
1.21 -0.05 -0.31 -1.47 125
1.46 -0.04 -0.47 -1.73 101
1.36 -0.09 -0.64 -2.00 71
0.94 0.05 -0.76 -2.27 44
0.97 0.15 -0.82 -2.53 35
0.99 0.16 -0.87 -2.80 29
0.77 0.20 -0.93 -3.05 16
0.66 0.04 -1.00 -3.29 2
0.86 -0.13 -1.02 -3.52 5
0.60 -0.10 -1.04 -3.73 10
0.28 0.07 -1.04 -3.93 17
0.19 0.07 -1.05 -4.11 26
0.30 -0.05 -1.02 -4.27 23
0.14 -0.16 -0.95 -4.43 12
0.06 -0.08 -0.88 -4.55 1
0.34 -0.04 -0.85 -4.66 3
0.20 -0.08 -0.85 -4.74 2
0.17 0.02 -0.84 -4.82 7
-0.14 0.07 -0.83 -4.88 13
-0.25 0.04 -0.79 -4.92 16
-0.36 -0.13 -0.73 -4.93 14
-0.19 -0.26 -0.68 -4.94 9
0.25 -0.25 -0.66 -4.93 6
0.36 -0.13 -0.68 -4.93 14
0.33 0.01 -0.69 -4.92 18
0.31 -0.03 -0.67 -4.91 16
0.28 -0.02 -0.66 -4.89 15
0.25 0.03 -0.66 -4.88 17
0.28 -0.05 -0.66 -4.86 22
0.28 -0.10 -0.68 -4.84 28
0.26 -0.13 -0.69 -4.81 35
-0.03 -0.15 -0.68 -4.77 41
-0.25 -0.07 -0.64 -4.72 39
-0.39 -0.01 -0.59 -4.65 39
-0.28 0.04 -0.55 -4.57 39
-0.12 0.06 -0.54 -4.49 42
-0.07 0.02 -0.54 -4.40 49
-0.17 -0.01 -0.53 -4.30 57
-0.41 -0.05 -0.51 -4.16 63
-0.39 -0.04 -0.48 -4.04 67
-0.35 -0.03 -0.46 -3.90 72
-0.26 0.00 -0.44 -3.77 76
-0.55 0.02 -0.41 -3.61 82
-0.78 0.01 -0.36 -3.45 84
-0.72 0.01 -0.31 -3.30 83
-0.64 -0.01 -0.25 -3.11 81
-0.52 -0.02 -0.21 -2.91 80
-0.74 -0.09 -0.15 -2.66 81
-0.82 -0.09 -0.10 -2.44 80
-0.95 -0.12 -0.02 -2.21 75
-1.04 -0.13 0.06 0.24 147
-0.92 -0.06 0.12 0.49 143
-0.86 -0.15 0.17 0.75 143
-0.98 -0.21 0.20 1.01 147
-1.26 -0.25 0.29 1.28 140
-1.50 -0.19 0.45 1.62 119
-1.72 0.01 0.64 1.93 89
-1.28 0.01 0.80 2.23 58
-0.71 -0.05 0.89 2.53 37
-0.77 0.02 0.95 2.75 21
-0.55 0.13 1.02 3.02 0
-0.28 -0.06 1.06 3.26 16
-0.30 -0.09 1.08 3.48 27
-0.03 -0.10 1.08 3.72 38
0.18 -0.07 1.03 3.88 38
0.05 -0.06 0.96 4.02 29
0.18 0.04 0.91 4.13 27
0.27 0.05 0.88 4.22 32
0.48 -0.10 0.81 4.28 32
0.54 -0.11 0.74 4.31 28
0.44 0.10 0.69 4.32 30
0.30 0.24 0.69 4.31 40
0.06 0.25 0.68 4.29 46
-0.05 0.14 0.67 4.26 50
-0.11 0.05 0.69 4.22 60
0.13 -0.31 0.70 4.17 72
0.44 -0.31 0.65 4.11 74
0.41 -0.17 0.56 4.03 63
0.49 -0.04 0.46 3.93 48
0.41 0.01 0.36 3.82 31
0.08 -0.01 0.29 3.69 18
0.05 -0.10 0.26 3.58 12
0.28 -0.12 0.23 3.49 11
0.42 -0.09 0.19 3.37 8
0.32 -0.06 0.14 3.25 2
0.22 -0.07 0.11 3.13 1
-0.11 -0.06 0.10 3.01 4
-0.13 -0.07 0.13 2.90 3
0.17 -0.00 0.18 2.79 23
0.43 0.02 0.22 2.64 43
0.55 0.01 0.23 2.51 56
0.63 -0.03 0.23 2.40 68
0.65 -0.08 0.23 2.25 80
0.65 -0.07 0.21 2.08 90
0.58 -0.08 0.19 1.91 96
0.56 -0.05 0.18 1.73 103
0.54 -0.07 0.17 1.54 112
0.71 -0.07 0.17 1.30 127
1.39 -0.07 0.13 1.08 139
1.88 -0.07 0.02 0.82 139
1.96 -0.17 -0.18 -0.29 145
1.72 -0.27 -0.39 -0.59 111
1.11 -0.08 -0.55 -0.90 81
0.80 0.07 -0.57 -1.20 81
0.97 0.11 -0.55 -1.51 96
1.13 0.11 -0.62 -1.81 90
1.33 0.01 -0.78 -2.12 58
1.52 0.02 -0.93 -2.43 34
1.48 0.05 -1.01 -2.75 26
1.51 -0.03 -1.08 -3.07 22
1.05 -0.12 -1.13 -3.38 12
0.98 0.09 -1.16 -3.68 8
0.85 0.07 -1.19 -3.97 2
0.57 -0.18 -1.21 -4.24 5
0.31 -0.15 -1.19 -4.53 6
0.19 -0.05 -1.17 -4.75 10
0.18 -0.03 -1.15 -4.95 12
-0.01 -0.08 -1.13 -5.11 19
0.05 0.08 -1.08 -5.25 15
0.28 0.06 -1.00 -5.35 2
0.64 -0.05 -0.96 -5.47 8
0.51 -0.14 -0.99 -5.59 0
0.15 -0.18 -1.00 -5.68 11
0.07 -0.19 -1.01 -5.77 23
0.04 0.15 -1.03 -5.82 38
0.09 0.15 -1.04 -5.86 51
-0.14 -0.03 -1.05 -5.88 68
-0.52 -0.15 -1.02 -5.87 77
-0.67 -0.15 -0.92 -5.83 71
-0.51 -0.05 -0.84 -5.76 65
-0.54 0.00 -0.78 -5.67 67
-0.73 0.00 -0.71 -5.54 68
-0.78 -0.02 -0.62 -5.43 63
-0.71 -0.05 -0.55 -5.28 59
-0.78 -0.05 -0.49 -5.11 61
-0.85 -0.08 -0.41 -4.92 59
-0.66 -0.09 -0.33 -4.72 51
-0.47 -0.09 -0.28 -4.52 48
-0.57 -0.08 -0.25 -4.30 53
-0.78 -0.05 -0.21 -4.08 56
-0.85 -0.01 -0.15 -3.80 58
-0.71 -0.04 -0.11 -3.56 60
-0.66 -0.05 -0.10 -3.31 68
-0.71 -0.05 -0.08 -3.06 76
-0.76 -0.06 -0.04 -2.80 78
-0.66 -0.08 0.01 0.21 171
-0.60 -0.10 0.05 0.26 162
-0.43 -0.11 0.07 0.52 163
-0.39 -0.05 0.06 0.82 174
-0.76 -0.06 0.06 1.08 186
-1.40 -0.03 0.17 1.35 178
-1.31 -0.10 0.36 1.64 142
