=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2020.12.22 17:26:59 =~=~=~=~=~=~=~=~=~=~=~=
Adafruit MPU6050 test!
MPU6050 Found!
Accelerometer range set to: +-8G
0.42 0.24 -0.30 -0.45 30.63
0.17 0.25 -0.31 -0.62 30.04
0.13 0.27 -0.29 -0.78 34.60
0.25 0.30 -0.30 -0.91 35.22
0.30 0.29 -0.31 -1.04 32.48
0.35 0.34 -0.34 -1.16 28.57
0.34 0.33 -0.36 -1.28 24.55
0.33 0.37 -0.38 -1.42 22.17
0.26 0.34 -0.39 -1.54 20.43
0.25 0.21 -0.39 -1.66 22.01
0.24 0.13 -0.38 -1.77 22.99
0.28 0.04 -0.38 -1.88 26.83
0.38 0.04 -0.36 -1.98 33.39
0.64 0.14 -0.34 -2.08 45.40
1.01 0.23 -0.36 -2.20 54.04
0.89 0.31 -0.38 -2.33 59.35
0.72 0.28 -0.40 -2.49 63.64
0.61 0.29 -0.46 -2.65 54.08
0.51 0.26 -0.54 -2.78 36.66
0.53 0.19 -0.61 -2.91 21.19
0.44 0.16 -0.66 -3.04 8.95
0.36 0.19 -0.69 -3.18 -0.87
0.42 0.23 -0.74 -3.29 -12.97
0.43 0.29 -0.79 -3.39 -27.36
0.35 0.27 -0.82 -3.49 -38.08
0.15 0.24 -0.82 -3.58 -44.72
0.04 0.22 -0.81 -3.66 -49.81
-0.00 0.23 -0.80 -3.71 -54.68
-0.08 0.18 -0.79 -3.74 -60.75
-0.16 0.19 -0.77 -3.76 -66.37
-0.21 0.21 -0.74 -3.75 -70.78
-0.44 0.20 -0.71 -3.73 -77.12
-0.36 0.26 -0.65 -3.69 -74.51
-0.28 0.20 -0.60 -3.62 -71.89
-0.19 0.18 -0.54 -3.53 -66.73
0.00 0.17 -0.52 -3.46 -66.14
-0.08 0.18 -0.51 -3.38 -68.92
0.06 0.25 -0.50 -3.30 -70.54
0.01 0.24 -0.50 -3.22 -76.08
-0.26 0.21 -0.46 -3.10 -74.88
-0.27 0.12 -0.40 -3.00 -69.47
-0.54 0.15 -0.38 -2.86 -77.58
-0.71 0.09 -0.37 -2.72 -90.91
-0.69 0.19 -0.37 -2.54 -106.76
-0.85 0.21 -0.36 -2.37 -123.06
-1.00 0.25 -0.33 -2.18 -134.88
-0.82 0.31 -0.26 -1.97 -133.93
-0.96 0.25 -0.19 -1.70 -134.47
-1.19 0.18 -0.06 -1.46 -121.93
-1.01 0.15 0.07 -1.15 -104.88
-0.24 0.08 0.18 -0.91 -76.45
-0.41 -0.16 0.25 -0.62 -65.23
-0.29 0.20 0.29 -0.39 -55.04
-0.26 0.36 0.34 -0.17 -42.91
-0.39 0.05 0.36 0.05 -40.74
-0.52 0.07 0.38 0.30 -42.97
-0.19 0.25 0.38 0.50 -41.57
-0.42 0.35 0.34 0.73 -57.12
-0.22 0.28 0.32 0.92 -65.92
-0.03 0.16 0.26 1.09 -78.97
-0.22 0.26 0.18 1.29 -102.35
-0.20 0.19 0.11 1.45 -124.60
-0.58 0.77 0.07 1.62 -143.98
-0.93 0.08 0.12 1.80 -145.49
-0.98 -0.24 0.26 2.03 -123.17
-0.80 0.09 0.41 2.27 -95.66
-0.82 0.27 0.47 2.47 -86.83
-0.63 0.32 0.54 2.66 -75.87
-0.41 0.19 0.59 2.89 -65.04
-0.13 0.56 0.63 3.07 -48.33
-0.01 0.36 0.65 3.22 -35.87
0.29 0.03 0.64 3.35 -28.92
-0.51 0.22 0.59 3.48 -42.81
-0.28 0.34 0.57 3.65 -49.16
-0.69 0.23 0.58 3.77 -52.81
0.05 0.11 0.60 3.87 -39.76
-0.30 0.51 0.59 3.97 -42.43
-0.06 0.05 0.57 4.06 -42.64
-0.44 0.09 0.55 4.16 -50.85
-0.08 0.28 0.54 4.23 -50.31
-0.33 0.40 0.52 4.31 -57.04
0.27 0.10 0.51 4.37 -48.49
-0.24 0.11 0.49 4.43 -54.14
0.33 0.49 0.41 4.46 -65.52
-0.35 0.37 0.36 4.49 -79.74
-0.59 0.07 0.40 4.53 -77.33
-0.38 0.42 0.47 4.57 -60.06
-0.41 0.51 0.54 4.62 -43.55
-0.00 0.25 0.60 4.65 -19.99
0.06 0.25 0.64 4.67 -0.75
0.25 0.00 0.65 4.67 11.80
0.17 0.12 0.63 4.65 17.55
0.60 0.14 0.61 4.61 27.42
0.62 0.01 0.56 4.55 29.31
0.37 0.41 0.45 4.48 10.25
-0.17 0.43 0.40 4.41 -2.07
-0.38 0.12 0.40 4.33 -1.85
-0.60 0.29 0.43 4.27 -0.89
0.05 0.57 0.45 4.21 9.59
0.27 0.31 0.42 4.15 11.72
0.50 0.25 0.34 4.06 2.70
0.08 0.08 0.31 3.98 -1.95
0.01 0.31 0.31 3.87 2.17
0.26 0.06 0.33 3.78 18.01
0.34 -0.30 0.32 3.68 22.69
0.49 0.03 0.27 3.54 22.68
0.37 0.28 0.17 3.42 2.97
0.34 0.37 0.08 3.27 -13.55
-0.29 0.45 0.06 3.16 -24.25
-0.76 0.40 0.09 -0.09 82.40
-0.42 0.31 0.14 -0.16 90.29
0.15 0.34 0.15 -0.24 97.89
0.60 -0.03 0.12 -0.34 100.84
0.87 0.05 0.01 -0.47 88.30
0.86 0.16 -0.10 -0.12 56.90
0.78 0.24 -0.18 -0.26 45.39
0.73 0.33 -0.28 -0.40 28.42
0.67 0.28 -0.36 -0.57 16.38
0.63 0.21 -0.43 -0.72 4.86
0.61 0.10 -0.50 -0.87 -10.54
0.19 0.12 -0.53 -1.01 -20.65
0.15 0.25 -0.54 -1.16 -24.82
0.23 0.36 -0.55 -1.30 -29.53
0.35 0.32 -0.59 -1.41 -38.78
0.08 0.26 -0.63 -1.51 -54.61
-0.29 0.13 -0.63 -1.58 -68.01
-0.48 0.17 -0.61 -1.64 -75.53
-0.53 0.29 -0.57 -1.67 -78.79
-0.39 0.28 -0.54 -1.67 -83.43
-0.42 0.09 -0.51 -1.65 -87.62
-0.41 0.03 -0.45 -1.62 -83.87
-0.63 0.05 -0.38 -1.56 -80.85
-0.54 0.24 -0.29 -1.50 -68.19
-0.38 0.27 -0.17 -1.42 -43.93
-0.40 0.17 -0.10 -1.34 -32.69
-0.27 0.22 -0.05 -1.23 -25.28
-0.17 0.18 -0.01 0.09 -60.58
-0.35 0.24 0.03 0.11 -54.08
-0.20 0.26 0.06 0.09 -44.56
0.03 0.30 0.06 0.08 -40.00
0.26 0.38 0.02 0.09 -45.59
0.23 0.32 -0.05 0.06 -57.35
0.17 0.42 -0.11 0.06 -69.92
0.03 0.48 -0.15 0.12 -80.01
-0.05 0.27 -0.17 0.17 -90.48
-0.18 0.19 -0.18 0.26 -97.50
-0.46 0.18 -0.12 0.34 -91.72
-0.80 0.08 -0.07 0.43 -91.00
-0.86 0.03 -0.01 0.11 -74.02
-1.09 -0.01 0.04 0.13 -76.21
-1.00 0.05 0.12 0.17 -65.79
-0.58 0.07 0.21 0.32 -50.57
0.01 0.19 0.22 0.46 -44.53
0.07 0.38 0.19 0.61 -51.40
-0.21 0.45 0.17 0.74 -59.01
-0.50 0.32 0.21 0.89 -56.98
-0.48 0.39 0.28 1.02 -43.57
-0.10 0.08 0.32 1.14 -30.02
-0.17 -0.21 0.34 1.25 -25.20
-0.49 -0.01 0.36 1.37 -23.28
-0.41 0.30 0.40 1.50 -15.84
-0.17 0.72 0.40 1.63 -15.36
-0.15 0.66 0.38 1.72 -19.75
-0.08 0.21 0.35 1.81 -26.99
0.10 0.25 0.32 1.91 -30.86
0.02 0.39 0.30 1.97 -32.19
-0.22 0.23 0.31 2.04 -30.10
-0.40 0.07 0.33 2.11 -28.34
-0.38 0.02 0.33 2.17 -30.52
-0.51 -0.05 0.33 2.28 -35.88
-0.30 -0.21 0.37 2.35 -28.58
-0.25 -0.14 0.38 2.41 -24.28
-0.11 0.27 0.41 2.47 -15.58
-0.02 0.53 0.44 2.54 -2.96
0.08 0.37 0.48 2.57 13.65
0.26 0.28 0.50 2.60 30.40
0.31 0.14 0.49 2.60 38.51
0.13 0.08 0.46 2.60 36.69
-0.09 0.13 0.44 2.58 34.25
-0.09 0.23 0.45 2.57 40.05
-0.09 0.26 0.47 2.55 48.15
0.33 0.28 0.45 2.52 53.67
0.42 0.26 0.40 2.47 53.14
0.42 0.13 0.34 2.40 47.51
0.42 0.09 0.29 2.33 43.61
0.48 0.23 0.23 2.22 40.50
0.57 0.28 0.17 2.12 34.30
0.54 0.27 0.08 2.02 21.78
0.48 0.23 0.02 1.88 14.66
0.46 0.24 -0.04 -0.12 71.69
0.34 0.24 -0.07 -0.12 63.98
0.12 0.24 -0.07 -0.12 62.17
0.02 0.24 -0.04 -0.14 67.07
0.10 0.22 -0.00 -0.13 73.33
0.24 0.24 0.01 -0.11 77.84
0.32 0.24 0.01 -0.11 79.66
0.30 0.24 0.02 -0.12 82.04
0.24 0.23 0.02 -0.14 85.94
0.21 0.23 0.04 -0.12 88.45
0.18 0.23 0.05 -0.12 92.12
0.16 0.23 0.07 -0.12 95.66
0.20 0.23 0.08 -0.14 101.22
0.28 0.24 0.10 -0.28 112.30
0.35 0.24 0.10 -0.41 121.41
0.35 0.24 0.11 -0.53 130.95
0.30 0.22 0.13 -0.66 141.37
0.26 0.22 0.14 -0.82 151.64
1.22 0.24 0.12 -0.98 169.33
2.10 0.35 -0.05 -1.19 157.75
1.58 0.18 -0.38 -0.27 51.56
1.02 0.26 -0.59 -0.55 8.32
0.53 0.35 -0.69 -0.77 -17.52
0.02 0.31 -0.70 -0.97 -27.15
-0.15 0.17 -0.69 -1.15 -31.98
-0.07 0.11 -0.66 -1.30 -34.17
0.06 0.16 -0.63 -1.47 -29.00
0.25 0.30 -0.60 -1.60 -24.26
0.05 0.31 -0.58 -1.74 -21.29
-0.32 0.35 -0.52 -1.83 -15.85
-0.43 0.35 -0.42 -1.92 -0.22
-0.21 0.16 -0.31 -1.97 21.55
0.09 0.12 -0.24 -2.03 40.80
0.20 0.12 -0.24 -2.08 40.58
0.06 0.17 -0.25 -2.12 35.82
-0.19 0.18 -0.22 -2.17 40.04
-0.14 0.19 -0.18 -2.20 46.23
-0.07 0.13 -0.15 -2.22 51.33
0.19 0.05 -0.15 -2.24 52.49
0.37 0.09 -0.17 -2.28 52.74
0.47 0.24 -0.19 -2.32 52.26
0.34 0.35 -0.24 -2.36 42.27
0.31 0.27 -0.28 -2.40 34.82
0.15 0.14 -0.31 -2.44 26.67
0.14 0.04 -0.32 -2.49 22.51
0.16 0.11 -0.32 -2.52 22.11
0.17 0.32 -0.31 -2.55 25.65
0.09 0.41 -0.30 -2.57 26.78
-0.15 0.40 -0.28 -2.59 24.65
-0.30 0.38 -0.25 -2.60 25.43
-0.16 0.32 -0.23 -2.59 25.11
-0.31 0.23 -0.21 -2.58 23.37
-0.32 0.35 -0.16 -2.55 31.54
0.19 0.27 -0.15 -2.52 33.09
0.46 0.15 -0.20 -2.51 25.40
0.57 0.12 -0.28 -2.51 11.61
0.46 0.18 -0.32 -2.52 5.13
0.38 0.24 -0.33 -2.53 5.39
0.20 0.22 -0.33 -2.54 5.85
0.08 0.25 -0.32 -2.55 7.65
-0.06 0.24 -0.29 -2.55 10.68
-0.11 0.24 -0.25 -2.54 17.16
0.02 0.32 -0.22 -2.53 23.91
0.02 0.34 -0.21 -2.52 25.02
0.08 0.21 -0.25 -2.50 12.22
-0.06 0.12 -0.28 -2.49 -0.58
-0.12 0.10 -0.29 -2.46 -6.95
-0.15 0.12 -0.27 -2.42 -7.07
-0.20 0.19 -0.24 -2.38 -7.39
-0.21 0.24 -0.23 -2.33 -9.01
-0.21 0.29 -0.22 -2.28 -11.97
-0.21 0.25 -0.21 -2.22 -17.04
-0.26 0.23 -0.21 -2.14 -22.45
-0.27 0.22 -0.20 -2.07 -27.67
-0.25 0.21 -0.20 -1.99 -32.75
-0.41 0.21 -0.19 -1.91 -41.68
-0.43 0.23 -0.17 -1.79 -43.89
-0.36 0.20 -0.12 -1.67 -40.14
-0.37 0.14 -0.07 -1.56 -34.66
-0.37 0.15 -0.02 0.11 -81.85
-0.35 0.17 0.02 0.12 -71.84
22.54 0.41 -0.26 -0.21 49.02
6.95 0.25 -1.36 -0.51 -160.01
2.35 -0.07 -1.20 -0.83 -86.75
2.02 -0.08 -1.32 -1.24 -98.48
0.26 0.27 -1.44 -1.60 -139.79
-0.59 0.39 -1.44 -1.85 -165.62
-0.94 0.47 -1.41 -2.04 -188.86
-1.54 0.59 -1.35 -2.16 -214.01
-2.41 0.43 -1.22 -2.20 -229.21
-1.88 0.32 -1.09 -2.17 -239.91
-2.06 0.14 -0.94 -2.07 -244.48
-1.86 0.23 -0.65 -1.86 -204.55
-1.05 0.35 -0.36 -1.69 -149.09
-1.03 0.81 -0.11 -1.50 -99.44
-0.63 0.37 0.04 -1.30 -69.00
-2.17 -0.53 0.22 0.28 -98.26
-1.90 0.03 0.42 0.54 -72.39
-1.87 -0.07 0.53 0.82 -69.19
-0.78 -0.27 0.53 1.11 -77.86
-0.28 -0.00 0.44 1.43 -104.68
-1.14 0.36 0.35 1.77 -148.91
-1.27 0.17 0.36 2.07 -165.98
-1.74 0.26 0.45 2.39 -165.32
-1.03 1.16 0.59 2.77 -141.92
-0.34 1.06 0.70 3.08 -110.84
-0.97 0.05 0.73 3.37 -111.54
-1.66 -0.44 0.80 3.69 -115.03
-1.42 -0.84 0.93 4.13 -95.76
-1.26 -0.50 1.08 4.45 -67.28
-1.11 -0.58 1.18 4.76 -49.41
-0.13 0.03 1.17 5.05 -40.62
0.17 0.84 1.15 5.34 -34.66
-0.18 1.37 1.11 5.56 -36.16
-1.16 0.82 1.10 5.78 -42.95
-0.34 0.07 1.13 5.97 -28.36
-0.35 -0.38 1.14 6.19 -23.73
-0.64 -0.61 1.11 6.39 -32.14
-0.56 -0.30 1.11 6.55 -29.66
-0.32 -0.02 1.13 6.69 -20.06
-0.29 0.34 1.15 6.81 -8.15
0.12 1.48 1.14 6.93 4.02
0.36 0.80 1.09 6.99 6.97
0.18 0.40 1.04 7.04 5.78
-0.41 -0.39 1.04 7.08 8.60
-0.46 -0.55 1.03 7.11 8.80
-0.17 0.00 1.01 7.13 11.59
-0.41 0.10 1.01 7.14 14.41
-0.13 0.33 1.01 7.14 23.49
0.28 0.54 1.01 7.12 37.81
0.61 0.52 0.97 7.06 49.97
0.90 0.50 0.90 6.98 54.13
1.02 0.52 0.82 6.81 58.14
0.64 -0.25 0.74 6.67 55.16
-0.45 -0.24 0.74 6.54 56.20
-0.18 0.12 0.79 6.41 73.38
0.18 0.31 0.80 6.24 88.98
0.51 0.34 0.75 6.07 94.01
0.47 0.38 0.70 5.90 96.82
0.89 0.60 0.65 5.69 104.82
1.35 0.69 0.52 5.42 99.00
1.49 0.68 0.38 5.10 92.57
1.56 0.52 0.20 4.80 74.93
0.13 0.39 0.09 4.52 48.70
-0.14 0.07 0.07 4.25 42.13
-0.01 -0.44 0.01 3.99 27.07
-0.09 -0.39 -0.07 -0.29 143.88
0.02 0.00 -0.10 -0.56 135.84
0.14 0.54 -0.14 -0.77 126.13
0.48 0.63 -0.16 -0.99 128.71
0.56 0.44 -0.20 -1.25 126.55
0.73 0.15 -0.26 -1.47 120.22
0.79 0.01 -0.33 -1.69 112.63
1.29 0.18 -0.44 -1.93 100.03
1.03 0.29 -0.58 -2.22 76.41
0.44 0.35 -0.72 -2.49 40.93
0.07 0.26 -0.81 -2.70 8.83
-0.12 0.21 -0.85 -2.88 -12.01
-0.37 0.14 -0.85 -3.06 -27.22
-0.42 0.15 -0.81 -3.18 -31.97
-0.47 0.20 -0.75 -3.27 -31.06
-0.60 0.26 -0.67 -3.33 -25.87
-0.35 0.26 -0.57 -3.36 -11.27
-0.09 0.26 -0.52 -3.40 -5.33
-0.16 0.21 -0.48 -3.41 -2.01
-0.41 0.13 -0.39 -3.41 10.82
-0.22 0.14 -0.30 -3.39 27.20
-0.18 0.20 -0.27 -3.37 31.37
0.01 0.28 -0.26 -3.34 29.99
-0.32 0.24 -0.23 -3.30 30.45
-0.59 0.21 -0.16 -3.25 38.21
-0.67 0.30 -0.08 -3.17 47.43
-0.44 0.27 -0.03 0.09 -58.44
-0.13 0.22 -0.00 0.07 -50.94
-0.19 0.21 0.03 0.08 -42.49
-0.24 0.26 0.08 0.08 -30.96
0.12 0.28 0.11 0.07 -15.16
0.39 0.28 0.13 0.13 -3.50
0.52 0.27 0.13 0.17 7.65
0.44 0.31 0.14 0.19 17.40
0.28 0.33 0.16 0.20 31.82
0.27 0.30 0.20 0.20 48.46
0.27 0.26 0.23 0.18 62.76
0.21 0.20 0.25 0.16 74.03
0.25 0.18 0.26 0.13 83.64
0.43 0.19 0.25 0.09 92.16
0.56 0.28 0.22 0.03 94.94
0.57 0.31 0.17 -0.07 94.24
0.67 0.28 0.12 -0.16 94.67
0.68 0.26 0.06 -0.26 89.82
0.48 0.19 -0.01 -0.11 71.41
0.51 0.22 -0.07 -0.12 58.36
0.35 0.25 -0.11 -0.14 49.81
0.04 0.30 -0.10 -0.25 53.59
-0.00 0.30 -0.05 -0.35 64.18
0.09 0.25 -0.03 -0.12 60.42
0.28 0.22 -0.04 -0.10 58.32
0.31 0.22 -0.05 -0.10 57.44
0.12 0.26 -0.03 -0.12 60.59
0.05 0.29 0.02 -0.10 71.42
-0.04 0.32 0.08 -0.09 84.79
0.06 0.40 0.14 -0.09 101.10
0.12 0.35 0.20 -0.21 121.51
0.18 0.24 0.23 -0.32 134.73
0.24 0.29 0.25 -0.43 147.42
0.55 0.35 0.22 -0.54 152.04
1.26 0.42 0.11 -0.71 147.10
1.41 0.48 -0.10 -0.88 112.53
1.31 0.47 -0.25 -1.07 91.25
0.91 0.46 -0.37 -1.27 71.72
0.91 0.38 -0.47 -1.47 54.10
1.12 0.35 -0.55 -1.77 49.99
0.76 0.11 -0.61 -1.99 40.16
0.91 -0.12 -0.68 -2.20 29.18
0.63 -0.11 -0.72 -2.41 22.77
0.22 -0.17 -0.71 -2.64 23.34
0.19 -0.25 -0.69 -2.81 26.38
-0.01 0.03 -0.67 -2.97 24.19
-0.06 0.22 -0.64 -3.11 24.83
0.08 0.35 -0.64 -3.26 20.45
0.01 0.49 -0.64 -3.38 13.43
-0.17 0.44 -0.62 -3.47 11.36
-0.21 0.36 -0.59 -3.54 9.29
-0.28 0.48 -0.54 -3.59 11.89
-0.16 0.46 -0.48 -3.63 19.09
0.22 0.42 -0.47 -3.66 22.20
0.37 0.38 -0.48 -3.70 19.92
0.20 0.27 -0.52 -3.73 9.03
0.00 0.25 -0.53 -3.75 0.47
-0.03 0.13 -0.52 -3.76 -3.27
0.12 0.20 -0.46 -3.76 9.51
0.18 -0.07 -0.39 -3.76 27.18
0.30 -0.26 -0.33 -3.77 46.16
0.36 -0.24 -0.30 -3.78 55.89
0.28 -0.02 -0.31 -3.79 55.45
0.11 0.15 -0.30 -3.80 56.82
0.24 0.35 -0.30 -3.81 56.89
0.27 0.39 -0.36 -3.82 41.61
0.33 0.30 -0.46 -3.83 16.69
0.14 0.11 -0.58 -3.83 -19.92
0.03 0.05 -0.66 -3.83 -47.54
-0.34 0.20 -0.69 -3.80 -68.58
-0.73 0.30 -0.66 -3.75 -79.70
-1.15 0.38 -0.58 -3.63 -85.67
-1.16 0.44 -0.47 -3.51 -82.20
-0.82 0.51 -0.37 -3.37 -71.93
-0.64 0.44 -0.32 -3.21 -71.93
-0.71 0.27 -0.27 -3.01 -75.26
-0.78 0.12 -0.20 -2.83 -74.14
-0.90 0.18 -0.11 -2.63 -66.54
-0.73 0.21 0.03 -2.42 -39.66
-0.29 0.15 0.12 0.24 -106.87
-0.05 0.09 0.17 0.47 -91.99
0.27 0.12 0.24 0.64 -68.58
0.19 0.16 0.26 0.80 -57.32
-0.03 0.22 0.29 0.94 -46.52
-0.16 0.27 0.36 1.07 -25.54
-0.14 0.18 0.42 1.22 -9.41
-0.01 0.12 0.44 1.33 2.42
-0.01 0.12 0.44 1.45 4.32
-0.04 0.21 0.42 1.54 3.08
-0.03 0.31 0.39 1.62 -1.01
-0.03 0.32 0.35 1.70 -10.79
-0.04 0.28 0.29 1.76 -25.03
-0.08 0.27 0.24 1.82 -37.53
-0.08 0.22 0.20 1.88 -47.26
-0.07 0.18 0.17 1.93 -54.40
-0.07 0.21 0.16 1.99 -57.35
-0.05 0.23 0.16 2.04 -56.52
-0.02 0.24 0.17 2.08 -52.65
-0.03 0.23 0.18 2.11 -47.54
-0.00 0.21 0.21 2.15 -38.10
-0.03 0.21 0.24 2.18 -28.81
-0.02 0.20 0.26 2.20 -19.13
-0.03 0.22 0.29 2.21 -9.58
0.06 0.23 0.30 2.22 -3.67
0.11 0.24 0.28 2.23 -2.81
0.07 0.24 0.25 2.22 -7.45
0.05 0.27 0.21 2.21 -15.89
0.04 0.26 0.17 2.20 -22.89
0.11 0.23 0.14 2.19 -29.22
0.15 0.22 0.10 2.16 -36.45
0.10 0.23 0.07 2.14 -41.38
0.15 0.24 0.05 -0.03 31.25
0.15 0.27 0.03 -0.03 28.54
-0.08 0.24 0.04 -0.03 28.27
-0.14 0.20 0.06 -0.03 31.97
-0.17 0.24 0.08 -0.02 34.23
-0.13 0.25 0.08 -0.02 32.86
-0.04 0.27 0.08 -0.01 30.41
0.04 0.27 0.05 -0.02 24.86
-0.02 0.25 0.03 -0.02 18.81
-0.68 0.27 0.03 0.00 7.00
-1.45 0.19 0.10 0.04 1.54
-1.79 0.16 0.17 0.12 -9.36
-2.21 0.20 0.23 0.24 -27.97
-2.80 0.12 0.31 0.43 -49.21
-15.97 0.14 1.29 0.91 60.27
-8.49 -0.76 1.61 1.43 47.08
-4.72 -0.25 1.60 2.16 -32.73
-2.68 -0.26 1.82 2.78 -4.72
-0.99 0.47 2.17 3.36 94.41
1.41 0.41 2.27 3.94 168.47
0.94 0.50 2.29 4.33 214.87
1.01 0.57 2.34 4.64 271.12
1.98 0.76 2.30 4.89 318.29
1.55 0.60 2.19 5.01 337.08
2.80 0.39 2.03 5.03 363.55
2.91 -0.01 1.72 4.95 346.24
2.34 0.16 1.27 4.76 278.45
1.79 -0.03 0.83 4.55 196.20
1.04 -0.51 0.61 4.32 160.30
1.04 -0.32 0.39 4.07 123.11
0.84 0.31 0.26 3.75 106.53
1.10 0.53 0.16 3.47 99.61
1.99 0.24 -0.02 3.09 91.07
1.84 0.17 -0.18 -0.35 186.45
1.17 0.06 -0.31 -0.78 173.43
1.57 -0.25 -0.34 -1.15 185.86
1.72 0.33 -0.29 -1.54 223.65
1.91 -0.01 -0.32 -2.04 249.52
1.19 0.39 -0.34 -2.46 261.90
1.80 0.43 -0.41 -2.90 270.22
2.47 0.20 -0.68 -3.46 239.30
2.28 0.29 -0.97 -4.06 199.87
2.13 -0.37 -1.19 -4.56 156.82
1.53 0.33 -1.30 -5.05 137.08
1.20 0.80 -1.50 -5.52 90.96
1.18 0.03 -1.69 -6.07 50.64
0.89 0.01 -1.78 -6.50 25.47
1.01 -0.56 -1.84 -6.91 4.91
0.70 -0.95 -1.85 -7.36 -3.60
0.04 1.08 -1.84 -7.69 -18.03
1.24 1.17 -1.85 -8.06 -15.21
0.73 -0.08 -1.89 -8.36 -29.58
0.24 -0.43 -1.86 -8.61 -38.32
0.93 -0.34 -1.77 -8.85 -18.56
0.72 -0.19 -1.69 -9.11 -1.43
0.14 0.77 -1.59 -9.29 12.28
0.84 0.90 -1.48 -9.50 41.83
0.82 0.43 -1.47 -9.66 45.07
0.55 0.16 -1.49 -9.84 36.80
0.52 -0.61 -1.51 -9.96 23.21
0.49 -0.07 -1.51 -10.07 13.47
0.17 0.54 -1.53 -10.16 -2.47
-0.53 1.06 -1.53 -10.21 -27.85
-0.49 0.43 -1.51 -10.21 -48.09
-0.58 0.76 -1.50 -10.17 -71.35
0.05 0.30 -1.51 -10.11 -90.31
0.30 -0.45 -1.56 -10.03 -116.39
0.63 -0.40 -1.59 -9.95 -131.05
-0.59 0.32 -1.62 -9.84 -166.15
-1.76 0.95 -1.53 -9.63 -188.28
-1.18 0.49 -1.31 -9.41 -163.76
-1.27 0.64 -1.00 -9.16 -111.15
-0.84 0.95 -0.80 -8.83 -82.64
-0.81 0.35 -0.62 -8.48 -56.24
-0.66 -0.30 -0.47 -8.18 -31.43
-0.82 -0.54 -0.37 -7.87 -22.77
-0.39 -0.54 -0.33 -7.56 -21.28
-0.68 -0.07 -0.29 -7.18 -29.30
-0.54 0.11 -0.26 -6.86 -34.29
-0.08 0.56 -0.30 -6.55 -48.68
-0.27 0.87 -0.36 -6.19 -77.85
-1.05 0.71 -0.38 -5.80 -107.55
-1.17 0.39 -0.32 -5.46 -115.55
-1.03 0.38 -0.28 -5.10 -123.62
-0.79 0.24 -0.23 -4.74 -126.52
-0.71 0.17 -0.18 -4.30 -131.10
-0.49 0.13 -0.12 -3.95 -125.25
-0.40 0.23 -0.07 -3.59 -117.96
-0.47 0.20 -0.02 -3.18 -115.15
-0.51 0.13 0.09 0.41 -208.27
-0.27 0.08 0.16 0.74 -193.38
-0.15 0.12 0.18 1.05 -186.80
-0.14 0.23 0.16 1.35 -194.69
-0.29 0.20 0.16 1.69 -201.14
-0.96 0.06 0.28 1.98 -179.84
-1.51 -0.02 0.48 2.29 -145.67
-1.43 0.27 0.66 2.73 -120.58
-1.12 0.50 0.77 3.05 -101.86
-0.79 0.35 0.82 3.36 -92.46
-0.78 0.46 0.87 3.66 -83.33
-0.85 0.70 0.96 4.01 -67.36
-1.00 0.28 1.04 4.29 -52.20
-0.57 0.17 1.07 4.56 -42.77
-0.34 0.29 1.04 4.81 -45.03
-0.29 0.36 0.98 5.08 -57.90
-0.21 -0.12 0.91 5.33 -73.19
-0.39 -0.35 0.86 5.52 -83.50
-0.01 0.01 0.83 5.69 -85.57
-0.31 0.26 0.82 5.85 -84.62
-0.23 0.21 0.82 5.99 -78.77
-0.32 0.09 0.84 6.15 -72.16
-0.05 0.35 0.85 6.26 -61.60
-0.18 0.23 0.86 6.38 -54.61
0.18 0.15 0.87 6.45 -38.21
0.50 1.02 0.83 6.51 -32.74
0.34 0.86 0.75 6.53 -41.26
-0.26 -0.02 0.70 6.55 -51.33
-0.71 -0.01 0.70 6.57 -53.81
-0.94 0.15 0.74 6.60 -52.36
-0.60 -0.02 0.75 6.65 -53.95
-0.24 0.01 0.68 6.68 -68.28
-0.10 0.14 0.63 6.70 -78.70
-0.26 0.22 0.60 6.72 -84.79
0.01 0.11 0.62 6.73 -73.09
-0.01 0.02 0.64 6.72 -59.87
0.10 0.42 0.69 6.71 -36.80
0.38 0.67 0.69 6.67 -22.83
0.90 0.43 0.63 6.60 -18.82
-0.14 0.35 0.57 6.51 -30.57
-0.47 0.22 0.62 6.45 -19.17
-0.94 0.21 0.70 6.40 -5.43
-0.38 -0.08 0.77 6.36 14.43
-0.01 0.27 0.74 6.30 13.14
0.80 -0.22 0.66 6.20 14.42
0.51 -0.02 0.59 6.10 9.31
0.47 0.04 0.50 5.98 -0.31
0.17 0.44 0.44 5.84 -6.50
0.23 0.28 0.44 5.71 0.79
0.38 0.41 0.41 5.54 5.13
0.52 0.97 0.36 5.39 3.83
0.42 0.47 0.27 5.24 -10.40
-0.14 -0.18 0.19 5.09 -30.68
-0.50 -0.05 0.23 4.96 -28.40
-0.48 0.00 0.30 4.82 -12.51
-0.03 0.30 0.35 4.68 5.50
0.44 0.21 0.33 4.55 10.16
0.43 0.20 0.27 4.41 5.20
0.44 0.42 0.23 4.27 5.32
0.23 0.34 0.21 4.12 6.46
0.13 0.30 0.21 3.95 13.13
0.27 -0.21 0.23 3.80 24.82
0.24 0.33 0.24 3.64 33.91
0.37 0.38 0.21 3.46 35.93
0.65 0.39 0.15 3.29 32.83
